uid;fb_id;f_id;kb_id;ha_id;k_id;code;aufbau;zyklus;aufzaehlungspunkt;strukturtyp;sprache;bezeichnung
1014V6eWWWwTBvYdKm7yrWNbrWrcmSqLZ.a00;8;0;6;2;1;;1;2;00;Aufzaehlungspunkt;DE;können notierte Melodien spielen und kurze Tonfolgen notieren.
101e7VwGc3RBksAxJWbaLvZrNKuWVW94T.a00;8;0;1;2;1;;1;2;00;Aufzaehlungspunkt;DE;können ihre Stimme für unterschiedliche Ausdrucksformen und Stimmexperimente einsetzen (z.B. Beatbox, Vocal-Percussion).
101t7dDyT8ZhVCDpDnYRsRLhcG3s2e29m.a00;8;0;1;2;1;;1;3;00;Aufzaehlungspunkt;DE;können ihren Tonumfang erkennen und gezielt einsetzen.
101gzcHkkYAJqN45TWdUDyRMcmTEPufHK.a00;8;0;1;2;1;;2;1;00;Aufzaehlungspunkt;DE;können Verse und Reime rhythmisch sprechen.
101YUAU9wYN7qCJtVpqDMytqr6HtUzHLS.a00;8;0;1;2;1;;2;3;00;Aufzaehlungspunkt;DE;können eigene  Texte einem vorgegebenen Rhythmus anpassen (z.B. viertaktige Patterns).
101LGaML5WRUNkCLWvv7AX8hRrz8KUryk.a00;8;0;2;3;1;;1;1;00;Aufzaehlungspunkt;DE;können  ein Musikereignis hörend dem jeweiligen gesellschaftlichen Anlass zuordnen (z.B. Zirkus, Fasnacht, Besinnung, Konzert).
101kaZczwfVARuV7c7m5zBgYvRp7nJrST.a00;8;0;2;3;1;;1;1;00;Aufzaehlungspunkt;DE;können durch Musik ausgelöste Stimmungen wahrnehmen und dabei entstehende Gefühle zulassen und sichtbar machen (z.B. fröhlich, ausgelassen, wütend, melancholisch).
101VJrK388NvhLCVKurYN2vcGwNfyPdCp.a00;8;0;2;3;1;;1;1;00;Aufzaehlungspunkt;DE;können musikalisch geschilderte Geschichten erfassen und dazu Situationen und Figuren spielen (z.B. reiten wie ein Prinz zu festlicher Musik).
101PrSxHKspNPB4ZuabxruyRYemp4KKrt.a00;8;0;2;3;1;;1;2;00;Aufzaehlungspunkt;DE;können ausgewählten Hörbeispielen Stimmungen und Lebenssituationen zuordnen und beschreiben.
101ashWfpEuCXD8BTdJ8EFXD3dvRPmvdH.a00;8;0;4;2;1;;1;1;00;Aufzaehlungspunkt;DE;können mit Instrumenten Stimmungen und Geschichten musikalisch gestalten.
101mwkJxeNbsrdRPJqkAY7uvD75DmH7dH.a00;8;0;4;2;1;;1;3;00;Aufzaehlungspunkt;DE;können Pattern und Ostinati anwenden und verändern (z.B. Improvisationsmuster).
101GpMGBybyBkWm4BDWPxb26gMpty5CrW.a00;8;0;4;2;1;;2;2;00;Aufzaehlungspunkt;DE;können mit elektronischen Medien (z.B. Smartphone, Keyboard)  musikalisch experimentieren.
101yRabcXuDeH33q7sYnB5umSrcztevmt.a00;8;0;4;2;1;;2;3;00;Aufzaehlungspunkt;DE;können ein Klangarrangement mit Instrumenten und elektronischen Klangquellen umsetzen.
101gByJWEKAn9RRsRgzXUPqSvmqM9sK5r.a00;8;0;6;1;1;;1;1;00;Aufzaehlungspunkt;DE;können rhythmisierte Silben und Wörter an ein vorgegebenes Tempo anpassen.
101XU88tSPzTDJSGG8LCGTyFaJmfm55JW.a00;8;0;6;1;1;;1;3;00;Aufzaehlungspunkt;DE;können rhythmische Sequenzen und zusammengesetzte Taktarten mit Stimme, Bewegung und Instrumenten umsetzen (z.B. 7/8, 5/8).
101gH2VsUtVTTzVAZsNKxfwvweWeBguMS.a00;8;0;6;1;1;;2;1;00;Aufzaehlungspunkt;DE;können hoch/tief unterscheiden sowie einfache Tonfolgen im Fünftonraum erkennen und wiedergeben (z.B. Rufterz, Pentatonik, Quintraum).
101VTkeuaxzFD4kUGAhrLABz3qyCGmdSa.a00;8;0;6;1;1;;2;1;00;Aufzaehlungspunkt;DE;können ein- bis zweitaktige Tonfolgen wiedergeben.
101DWwhBFpBwAASchBvULry5PRs23hVsU.a00;8;0;6;1;1;;3;3;00;Aufzaehlungspunkt;DE;können die leitereigenen Dreiklänge der Durtonleiter bestimmen und anwenden.
101kbvcE9LUM4AZPRaZkabMwhfqqkbk8q;9;0;5;;;BS.5;;;;Kompetenzbereich;DE;Gleiten, Rollen, Fahren
101ha3SdgJTuukq3GKmSBSfYZGGHnhFbh;9;0;3;3;;BS.3.C;;;;Handlungs-/Themenaspekt;DE;Tanzen
101kktYkDYzBWeMgqvrS3A7q8VKw7SuYV;9;0;5;0;1;BS.5.1;;;;Kompetenz;DE;Die Schülerinnen und Schüler können verantwortungsbewusst auf verschiedenen Unterlagen gleiten, rollen und fahren.
101kk9FvzemkTMx5nDuAmCPgYBNnNUsPT;9;0;2;1;1;BS.2.A.1;;;;Kompetenz;DE;Die Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.
101kkGUTeaWJLMCW2crBUEP2sf7WMG8Sp;9;0;3;2;1;BS.3.B.1;;;;Kompetenz;DE;Die Schülerinnen und Schüler können sich mit dem Körper und mit Materialien ausdrücken, eine Bewegungsfolge choreografieren und präsentieren.
101kkRWD982U7p2LGWAbYCdDqdq52msYv;9;0;3;3;1;BS.3.C.1;;;;Kompetenz;DE;Die Schülerinnen und Schüler können Bewegungsmuster erkennen, Bewegungsfolgen und Tänze zu Musik rhythmisch gestalten und wiedergeben. Sie gehen respektvoll miteinander um.
101kkUFNFqYPByfb9ty4Ytp8E3STuaZTs;9;0;6;1;1;BS.6.A.1;;;;Kompetenz;DE;Die Schülerinnen und Schüler können sicher schwimmen. Sie kennen technische Merkmale verschiedener Schwimmtechniken und wenden sie an.
101kknFgC5nwVyusmVXZdT2DmCppJyAmv;9;0;6;3;1;BS.6.C.1;;;;Kompetenz;DE;Die Schülerinnen und Schüler können eine Situation im, am und auf dem Wasser bezüglich Sicherheit einschätzen und in Gefahrensituationen verantwortungsbewusst handeln.
101kkg9uH6khvda8eyBXMexRqAg65rBD8.u2;9;0;1;1;1;;3;;;Aufbau;DE;Sich-Orientieren
101kkSmGUHvgFTkLVCzY42vMGcEVrtn8y.u0;9;0;1;2;1;;1;;;Aufbau;DE;Rhythmisch Springen
101kk37xcFAr9GWh9uC5CTS6ChXLYFNv3.u0;9;0;4;2;1;;1;;;Aufbau;DE;Annehmen und Abspielen
101kk37xcFAr9GWh9uC5CTS6ChXLYFNv3.u2;9;0;4;2;1;;3;;;Aufbau;DE;Ziel treffen
101kk37xcFAr9GWh9uC5CTS6ChXLYFNv3.u5;9;0;4;2;1;;6;;;Aufbau;DE;Emotionen
101kk7fLsRZt69gkrF2cL3bEcrCgdYdw2.u0;9;0;4;3;1;;1;;;Aufbau;DE;Kämpfen
101kk7fLsRZt69gkrF2cL3bEcrCgdYdw2.u1;9;0;4;3;1;;2;;;Aufbau;DE;Regeln
101PX89CprLW72BhR3NaxECBmFdLhbD47;9;0;5;0;1;BS.5.1.1b;1;1;;Kompetenzstufe;DE;
101qTfqJavgx7zPrzpcfqNenfGJekpAKp;9;0;5;0;1;BS.5.1.2b;2;1;;Kompetenzstufe;DE;
101gDZUpZZAtJyyGFmRKAWg8X6NGUXUHx;9;0;5;0;1;BS.5.1.2e;2;3;;Kompetenzstufe;DE;
101862HBBTgVRVpLsCKSCuaAzGJTsSAdD;9;0;5;0;1;BS.5.1.3g;3;3;;Kompetenzstufe;DE;
101kknFgC5nwVyusmVXZdT2DmCppJyAmv.u1;9;0;6;3;1;;2;;;Aufbau;DE;Alarmieren und Retten
101x3XYZJmmAZR37JMrsWA2MTbabPZYSt;9;0;1;1;1;BS.1.A.1.1f;1;3;;Kompetenzstufe;DE;
101hS5LChM2yUFY5VDTsCfwGkEBuVZYyc;9;0;1;1;1;BS.1.A.1.2g;2;3;;Kompetenzstufe;DE;
1014D28p2LDKy6Rtc7B6UCuFLCFpHYfry;9;0;1;1;1;BS.1.A.1.3b;3;1;;Kompetenzstufe;DE;
101YFTAf77s335yY7bE3v3SgKZn47zNn3;9;0;1;2;1;BS.1.B.1.2e;2;23;;Kompetenzstufe;DE;
101u2hgAwPkU8mw4v4Ly9YwzKnC7tP4ug;9;0;1;2;1;BS.1.B.1.2g;2;3;;Kompetenzstufe;DE;
101rE5NCRNebsyvtkMGbJuZdPtG529EZZ;9;0;1;3;1;BS.1.C.1.1e;1;3;;Kompetenzstufe;DE;
1016NExpPE9FTzK2L97s6PJkAu96FMgwN;9;0;1;3;1;BS.1.C.1.2c;2;3;;Kompetenzstufe;DE;
101XAqJwpJeWbk7DrYTFqBXaFbNRJL4FP;9;0;2;1;1;BS.2.A.1.2b;2;1;;Kompetenzstufe;DE;
101FTF4HPcWTqDVVucf4tESYyA582kqcK;9;0;2;1;1;BS.2.A.1.3f;3;3;;Kompetenzstufe;DE;
101HGAbu2ZD3tC39wmzbeHLpnJ5sGDnCx;9;0;2;1;1;BS.2.A.1.4a;4;1;;Kompetenzstufe;DE;
101J5KfZ7aSvRMJXGaVtULA32JAWVMqYm;9;0;2;1;1;BS.2.A.1.5d;5;23;;Kompetenzstufe;DE;
1014FUMHmzrhVpUGRk779bPhqgWGnbsnw;9;0;2;1;1;BS.2.A.1.6e;6;23;;Kompetenzstufe;DE;
1012E4LhVVaT42vgr9bSKbDAKe99VG364;9;0;2;2;1;BS.2.B.1.2b;2;12;;Kompetenzstufe;DE;
101CApeyDHmwzFsKCLbXemKBX59qbU7qc;9;0;2;2;1;BS.2.B.1.2c;2;2;;Kompetenzstufe;DE;
1018PpFSCEGCy4nLXCXrWhhYCX3gEwsNf;9;0;3;1;1;BS.3.A.1.b;1;1;;Kompetenzstufe;DE;
1013vBhRvdpnqYEy8H997agMZGzwkFVrZ;9;0;3;1;1;BS.3.A.1.d;1;2;;Kompetenzstufe;DE;
101SDkD6P6sAauzPGBpRec27CRWwnwJ2K;9;0;3;1;1;BS.3.A.1.f;1;23;;Kompetenzstufe;DE;
101myauhRVPf26EHkq5yvXXLGYtaSk8fD;9;0;3;2;1;BS.3.B.1.1f;1;3;;Kompetenzstufe;DE;
101ZxqCFn5zNGE2PBRmEqKn8KazwYxpUP;9;0;3;2;1;BS.3.B.1.2d;2;2;;Kompetenzstufe;DE;
101HM2RpetDYNFTEqmRrb58FFUfvrZPW6;9;0;3;2;1;BS.3.B.1.2g;2;3;;Kompetenzstufe;DE;
101mshFKXAzYXC3sCMNkcqTFRGLfmvevU;9;0;3;3;1;BS.3.C.1.2c;2;2;;Kompetenzstufe;DE;
101Y7V8mUUPr8KNW9hwnJvMAdTRJLDwWZ;9;0;4;1;1;BS.4.A.1.a;1;1;;Kompetenzstufe;DE;
101GJNLYBXuNDTp7yxPUFLwdSK379vD55;9;0;4;1;1;BS.4.A.1.b;1;1;;Kompetenzstufe;DE;
1012ERxwUwJrpCwCg3Z7AqJpJscFJHCwn;9;0;4;1;1;BS.4.A.1.c;1;12;;Kompetenzstufe;DE;
101gXPhtdXmd2nBb8pnwxYG4wuBSU87xx;9;0;4;1;1;BS.4.A.1.f;1;3;;Kompetenzstufe;DE;
101cx7hfhuX5s8x6M5Spmr7nV8CqbcaWT;9;0;4;2;1;BS.4.B.1.2d;2;3;;Kompetenzstufe;DE;
101wCLPhpsxgtmkByXrNNwMJhrZWmvGDq;9;0;4;2;1;BS.4.B.1.3b;3;12;;Kompetenzstufe;DE;
101tnLPAdmzKh6z4deFqYgV5h6YRF63nP;9;0;4;2;1;BS.4.B.1.4a;4;1;;Kompetenzstufe;DE;
1012R947wprG6V5gtp5wczk4CfqGZhHG4;9;0;4;2;1;BS.4.B.1.5a;5;1;;Kompetenzstufe;DE;
1019TSWHM4hxSsbpkBWpY346WrbP5mvww;9;0;4;2;1;BS.4.B.1.5c;5;12;;Kompetenzstufe;DE;
101mWJu9nDTrZdHXb77EHRK9YXg4mvebR;9;0;4;3;1;BS.4.C.1.1b;1;2;;Kompetenzstufe;DE;
101xHt7mzxuh6MyBfHKXWAwrH7WBTz7Bn;9;0;4;3;1;BS.4.C.1.2b;2;1;;Kompetenzstufe;DE;
101fq4yk6aJNtDutw7dqvrySRUPYRLnB3;9;0;4;3;1;BS.4.C.1.2c;2;12;;Kompetenzstufe;DE;
101EK9AfvgktxpeWvSGRWGb2nL8TmB8UU;9;0;4;3;1;BS.4.C.1.2e;2;23;;Kompetenzstufe;DE;
101qHtmLsNEsDHvpakUBAYPVp5SSChvD5.a00;9;0;5;0;1;;2;2;00;Aufzaehlungspunkt;DE;können sich auf gleitenden Geräten fortbewegen (z.B. Snowboard, Ski, Schlittschuhe).
101ncV6ErddLg9ncEayFzrVKgGdHchd9z.a00;9;0;5;0;1;;3;3;00;Aufzaehlungspunkt;DE;können der Natur, den anderen und sich selbst gegenüber verantwortungsbewusst handeln.
1015SVyAuAyJPTgPSh35gwAwN4stAzW9T;9;0;6;1;1;BS.6.A.1.a;1;1;;Kompetenzstufe;DE;
101kJMEVh4wLE9SzF6zEdRgGs5v8qgtEg;9;0;6;1;1;BS.6.A.1.h;1;3;;Kompetenzstufe;DE;
101ATYXKP27Dy7wMEwG4tAypkLGUyhesz;9;0;6;1;1;BS.6.A.1.k;1;3;;Kompetenzstufe;DE;
101dCmUvughcmvnxdrEDPAbfqfxnsKLPu;9;0;6;2;1;BS.6.B.1.d;1;12;;Kompetenzstufe;DE;
101RfHpFtTTLDGmVyp2yC3J6AG3J2NyUW;9;0;6;2;1;BS.6.B.1.h;1;3;;Kompetenzstufe;DE;
101M8DYfghGV2DAXnXnyMABFtPYWW4gBU;9;0;6;2;1;BS.6.B.1.i;1;3;;Kompetenzstufe;DE;
101dVsHnFdMKZpRN6dbR7MRnDR32xs5B6;9;0;6;3;1;BS.6.C.1.1b;1;1;;Kompetenzstufe;DE;
10154Ym5wn55w8gfWeU4fUDbeCpbxwfR2;9;0;6;3;1;BS.6.C.1.1d;1;2;;Kompetenzstufe;DE;
101Tb67FurMtqyEsXanxkVkPTcRV5s96M;9;0;6;3;1;BS.6.C.1.2a;2;1;;Kompetenzstufe;DE;
1019mxx6tuuhgMa4KefcU7gJHY3Kte3Ah;9;0;6;3;1;BS.6.C.1.2d;2;3;;Kompetenzstufe;DE;
1012yLBD8y5Fsx3Ga72NdqxyM5DPVwqVD.a00;9;0;1;1;1;;1;23;00;Aufzaehlungspunkt;DE;können auf den Fussballen schnell über tiefe Hindernisse laufen.
101x3XYZJmmAZR37JMrsWA2MTbabPZYSt.a00;9;0;1;1;1;;1;3;00;Aufzaehlungspunkt;DE;können auf den Fussballen schnell und rhythmisch über Hindernisse laufen.
1012ztdySXqx7VVRMzuBGdFZ8evDEhuEq.a00;9;0;1;1;1;;1;3;00;Aufzaehlungspunkt;DE;können wichtige Merkmale der Schnelllauftechnik im Hürdenlauf anwenden.
101SS9X65cKFyWAFYBPNJXAt2rZPKXf2k.a00;9;0;1;1;1;;2;23;00;Aufzaehlungspunkt;DE;können ihr Alter in Minuten laufen und wissen, dass regelmässiges Trainieren für die Leistungssteigerung entscheidend ist.
101cpnbbBguSVhgT5uEA9EwhByDAtGr6S.a00;9;0;1;2;1;;1;1;00;Aufzaehlungspunkt;DE;können verschiedene Hüpf- und Sprungformen mit Material springen (z.B. Gummitwist, Reifen).
101TYdtKPecenKCNavdbeHeJxbh8rFqbb.a00;9;0;1;2;1;;1;2;00;Aufzaehlungspunkt;DE;können verschiedene Tricks mit dem Seil springen (z.B. Kreuzen, Partnerformen).
1016sGT47ZLFNm839XX5aqMsPNgBSpth2.a00;9;0;1;2;1;;2;1;00;Aufzaehlungspunkt;DE;können einbeinig und beidbeinig in die Weite springen.
101EWvBKmdZsd5KA3k6zJAAR28FMs4BEb.a00;9;0;1;2;1;;2;2;00;Aufzaehlungspunkt;DE;können wichtige Merkmale der Weitsprungtechnik (Schrittsprung) nennen und mit dem rechten und linken Bein ab- und in die Weite springen.
101maPuTgbxhb4hfMxzn6SZkzML3snwWH.a00;9;0;1;2;1;;3;2;00;Aufzaehlungspunkt;DE;können mit aufrechtem Oberkörper und deutlichem Schwungbeineinsatz mit dem rechten und linken Bein in die Höhe springen.
101rpDdYG7vzHFaTe2kKvHLMUkwZfpUKP.a00;9;0;1;2;1;;3;2;00;Aufzaehlungspunkt;DE;können wichtige Merkmale des Springens in die Höhe nennen, mit dem rechten und linken Bein abspringen und in einer Hochsprungtechnik in die Höhe springen (z.B. Schersprung).
1013XE2arGgU3TceW2h5dFd3rJCfmJTvU.a00;9;0;1;2;1;;3;23;00;Aufzaehlungspunkt;DE;können den Steigerungslauf in einen hohen Sprung umsetzen.
101Jk64rA7CLtgYhSFAUt9vqaLLTcAGFr.a00;9;0;1;3;1;;1;2;00;Aufzaehlungspunkt;DE;können wichtige Merkmale der Wurftechnik mit 3-Schrittanlauf nennen und anwenden.
101rE5NCRNebsyvtkMGbJuZdPtG529EZZ.a00;9;0;1;3;1;;1;3;00;Aufzaehlungspunkt;DE;können wichtige Merkmale der Wurftechnik mit 5-Schrittanlauf nennen und anwenden (z.B. Ball, Speer).
101AwfdGuVcxnCEHeaUrb324cwmaR9PA5.a00;9;0;1;3;1;;1;3;00;Aufzaehlungspunkt;DE;können wichtige Merkmale des Speerwerfens oder des Drehwerfens nennen und anwenden.
101qVwPntyTdDp7FVA7JfpEnsmEf4FF3A.a00;9;0;2;1;1;;1;1;00;Aufzaehlungspunkt;DE;können auf einer schmalen Unterlage balancieren (z.B. über Langbank gehen).
101Ttqv3gqgZTpfn2demkdNNK8mVAHNrV.a00;9;0;2;1;1;;1;12;00;Aufzaehlungspunkt;DE;können auf labilen Geräten balancieren (z.B. Stelzen, Wippe, Balancebrett, Pedalo).
101XAqJwpJeWbk7DrYTFqBXaFbNRJL4FP.a00;9;0;2;1;1;;2;1;00;Aufzaehlungspunkt;DE;können eine Rolle vorwärts ausführen.
1017WeYMvwgLVeyCh5s6TbxHbswsY57CB.a00;9;0;2;1;1;;4;1;00;Aufzaehlungspunkt;DE;können kontrolliert niederspringen.
101rZauFBka9KthwFnbmumgdMzsb3RYMV.a00;9;0;2;1;1;;4;1;00;Aufzaehlungspunkt;DE;können beidbeinig vom Sprunggerät (z.B. Reutherbrett, Minitrampolin) abspringen und kontrolliert landen.
101xDEXVnYgRtGwA7ApM6Mahy2P5xGvA9.a00;9;0;2;1;1;;4;12;00;Aufzaehlungspunkt;DE;können verschiedene Hindernisse in einer Folge stützend und kletternd bewältigen (z.B. Barren, Bock, Sprossenwand, Kasten).
101XeYkKFx8dEC7aqnmFNP2FgNeFAY9H7.a00;9;0;2;1;1;;6;12;00;Aufzaehlungspunkt;DE;können Geräte benennen, korrekt transportieren und nach Plan aufbauen.
101HgEm4tMSyh3EzSzpgBwVrUWDDwKTV2.a00;9;0;2;1;1;;6;2;00;Aufzaehlungspunkt;DE;können sich bei Bewegungsaufgaben helfen und sichern (z.B. Handstand, Partner- und Gruppenakrobatik).
1014FUMHmzrhVpUGRk779bPhqgWGnbsnw.a00;9;0;2;1;1;;6;23;00;Aufzaehlungspunkt;DE;können Hilfsgriffe und Sicherheitsmassnahmen situationsgerecht anwenden.
1012b6M7cbDJgnPwbRBBzSbbvE3HmaeDt.a00;9;0;2;2;1;;1;2;00;Aufzaehlungspunkt;DE;können unter Anleitung Beweglichkeit und Kraft erhalten und steigern.
101tURXgXGhyCydaEA9P6uTPmVbfUhY7J.a00;9;0;2;2;1;;1;3;00;Aufzaehlungspunkt;DE;können selbstständig Beweglichkeit und Kraft trainieren.
101umHzF6v4yJ75bnSwdC8RDdnsHPeRnf.a00;9;0;2;2;1;;2;1;00;Aufzaehlungspunkt;DE;können den Körper als schlaff und gespannt wahrnehmen (z.B. Marionette).
101ATKaY8KCLvhttWpTWgwN4q7qBrCSh8.a00;9;0;3;1;1;;1;3;00;Aufzaehlungspunkt;DE;können ein Verständnis für den Zusammenhang von Steuerung und Bewegungsqualität entwickeln.
101HM2RpetDYNFTEqmRrb58FFUfvrZPW6.a00;9;0;3;2;1;;2;3;00;Aufzaehlungspunkt;DE;können Bewegungskunststücke vermitteln.
101ytDSqHDd2sPHDpgWtvD7zXAKVg6qRg.a00;9;0;3;3;1;;1;2;00;Aufzaehlungspunkt;DE;können sich zu akzentuierter Musik im Rhythmus bewegen (z.B. gehen, laufen, hüpfen).
101ykuJHcT9qKJHApLHW82zE9PkpLLaDg.a00;9;0;3;3;1;;2;1;00;Aufzaehlungspunkt;DE;können sich gegensätzlich bewegen (z.B. leicht/schwer, schnell/langsam, hoch/tief).
101wcU9mEfyU9cMy8p9MaKRkA59nty7Aq.a00;9;0;3;3;1;;3;1;00;Aufzaehlungspunkt;DE;können den eigenen Bewegungsausdruck wertschätzen.
101mUv7Ktp8New9ZZ7FPgsbp4ZJRzkKc3.a00;9;0;4;2;1;;1;1;00;Aufzaehlungspunkt;DE;können im Laufen einen Ball oder ein anderes Spielobjekt annehmen und wegspielen (mit Hand, Fuss, Schläger, Stock).
101MTcm5WFzsqN7eGRDC9hauVUh9bKCcN.a00;9;0;4;2;1;;1;12;00;Aufzaehlungspunkt;DE;können in Spielsituationen (z.B. Schnappball, Schnurball) in kleinen Gruppen den Ball oder das Spielobjekt im Spiel halten (z.B. zuspielen und annehmen).
101wmnk2smhmqZznbhPXHVnNrE6W9XX2d.a00;9;0;4;2;1;;4;3;00;Aufzaehlungspunkt;DE;können taktische Handlungsmuster in Sportspielen anwenden (z.B. Doppelpass, 2 gegen 1, sich sinnvoll positionieren).
101e5B3PYBAsGCfadvDdy238mGwbMWqtY.a00;9;0;4;2;1;;4;3;00;Aufzaehlungspunkt;DE;können Spielsituationen analysieren und Lösungen finden.
1015SVyAuAyJPTgPSh35gwAwN4stAzW9T.a00;9;0;6;1;1;;1;1;00;Aufzaehlungspunkt;DE;können sich im brusttiefen Wasser frei bewegen und spielen.
101X8wCm8sXwTBWpM9V2A5uU6Du7uRfWf.a00;9;0;6;1;1;;1;12;00;Aufzaehlungspunkt;DE;können sich eine Minute an Ort über Wasser halten (Wassersicherheitscheck WSC).
101UMrDWpegRfp8v7FYfVEP9pYFtStETz.a00;9;0;6;1;1;;1;2;00;Aufzaehlungspunkt;DE;können die Kernbewegungen (Körperbewegung, Armzug, Beinschlag, Atmung) beim Rücken- und Brustcrawl anwenden.
101AWHuFpp3Y8P2LCCuGnxumFXB9JHZUg.a00;9;0;6;1;1;;1;23;00;Aufzaehlungspunkt;DE;können die Kernbewegungen beim Brustgleichschlag anwenden.
101kJMEVh4wLE9SzF6zEdRgGs5v8qgtEg.a00;9;0;6;1;1;;1;3;00;Aufzaehlungspunkt;DE;können in frei gewählter Technik 100m schwimmen.
1013tmxgZaBZwHtANp5g2mJvWVy9TE7vD.a00;9;0;6;2;1;;1;12;00;Aufzaehlungspunkt;DE;können ins tiefe Wasser springen und vollständig untertauchen.
101dCmUvughcmvnxdrEDPAbfqfxnsKLPu.a00;9;0;6;2;1;;1;12;00;Aufzaehlungspunkt;DE;können unter Wasser die Augen offen halten und Gegenstände im brusttiefen Wasser ertauchen.
101wxGhqkwn6wtSHTMhW8Cfz28RtkV8UY.a00;9;0;6;3;1;;1;1;00;Aufzaehlungspunkt;DE;können Gefahren im, am und auf dem Wasser nennen.
101dVsHnFdMKZpRN6dbR7MRnDR32xs5B6.a00;9;0;6;3;1;;1;1;00;Aufzaehlungspunkt;DE;können Gefahrensituationen erkennen und die Baderegeln unter Aufsicht einhalten (z.B. Wassertiefe  einschätzen).
101kbkY4PtcYsSqxvMrgnDUdKCeH7DESv;10;0;1;;;MI.1;;;;Kompetenzbereich;DE;Medien
101kbr2SkdL7DXMZWtnrdpYxbP57quhfB;10;0;2;;;MI.2;;;;Kompetenzbereich;DE;Informatik
101kkDtvDmKv2gGfyZZzhKfFP8wkrLPRS;10;0;1;0;2;MI.1.2;;;;Kompetenz;DE;Die Schülerinnen und Schüler können Medien und Medienbeiträge entschlüsseln, reflektieren und nutzen.
101kkxFB6UGtfhbpzRaLxWXYb9z9fmHHE;10;0;2;0;1;MI.2.1;;;;Kompetenz;DE;Die Schülerinnen und Schüler können Daten aus ihrer Umwelt darstellen, strukturieren und auswerten.
1018ksDgbKXx2w7s7y8KJTqGpFNypuU94;10;0;1;0;1;MI.1.1.a;1;1;;Kompetenzstufe;DE;
101cgRuy2qeNZeZem6yfkX4rUvPxrtyVe;10;0;1;0;1;MI.1.1.c;1;2;;Kompetenzstufe;DE;
101VnSuaFRk6zk7tcVBLrp4Ju4k3AxdS3;10;0;1;0;1;MI.1.1.e;1;3;;Kompetenzstufe;DE;
101WUMbKfcDXWd4DWB44PaysLNgrX7UUr;10;0;1;0;1;MI.1.1.f;1;3;;Kompetenzstufe;DE;
101Abn5gtqS5bMWnbNzVpxyappZVGtbZC;10;0;1;0;2;MI.1.2.g;1;3;;Kompetenzstufe;DE;
101a8S2pLUgcTx7zbBAwcPSsHxE8gPvLY;10;0;1;0;3;MI.1.3.c;1;2;;Kompetenzstufe;DE;
101dpL9U8kaFtVVkrwpqkGbyJAgDFXmTg;10;0;1;0;3;MI.1.3.d;1;2;;Kompetenzstufe;DE;
101CVBsaK2vThLYXNB7ByDDqEDPE6P56v;10;0;2;0;1;MI.2.1.a;1;1;;Kompetenzstufe;DE;
101sBYPMV3paMBfgdgmbNHqXkMEc4kYJU;10;0;2;0;1;MI.2.1.d;1;2;;Kompetenzstufe;DE;
101sZmLgTRcwdKGFp8TkFTWwbg6KyLtq4;10;0;2;0;1;MI.2.1.i;1;3;;Kompetenzstufe;DE;
101yRvtX6MeM4y3skpXyJVmVuSBJLSevm;10;0;2;0;1;MI.2.1.k;1;3;;Kompetenzstufe;DE;
101RGez84xsnNb86CtNNnECe8K4tfFXAn;10;0;2;0;2;MI.2.2.e;1;2;;Kompetenzstufe;DE;
101dh34zZ7vEuEqdhabyWmhfrUB6nuNk5;10;0;2;0;3;MI.2.3.a;1;1;;Kompetenzstufe;DE;
10123hWBrDA4hzU3yKBdfTCPNh5RZ7sYB;10;0;2;0;3;MI.2.3.g;1;2;;Kompetenzstufe;DE;
101W45RFGt6XWeNtGmNPGmUWZ6e4pkeGF;10;0;2;0;3;MI.2.3.h;1;2;;Kompetenzstufe;DE;
101kZmeyg3G7H9saMcFGEc8wvqw8RACBc;10;0;2;0;3;MI.2.3.j;1;23;;Kompetenzstufe;DE;
101cz4H4zhJ3GUXT95XyRD8TUhvMtrpsc;10;0;2;0;3;MI.2.3.m;1;3;;Kompetenzstufe;DE;
1013zWkWvsTJaK6e2vxKunwgLWMhxKBvw;10;0;2;0;3;MI.2.3.n;1;3;;Kompetenzstufe;DE;
101mZcSyWtRqtz2dPrknEWqFJDyKDxffG.a00;10;0;1;0;1;;1;2;00;Aufzaehlungspunkt;DE;können Vor- und Nachteile direkter Erfahrungen, durch Medien oder virtuell vermittelter Erfahrungen benennen und die persönliche Mediennutzung begründen.
101kZyeTUsWqwBw8rxKS6P9mEYhVrztg9.a00;10;0;1;0;1;;1;3;00;Aufzaehlungspunkt;DE;können Regeln und Wertesysteme verschiedener Lebenswelten unterscheiden, reflektieren und entsprechend handeln (z.B. Netiquette,  Werte in virtuellen Welten).
101WUMbKfcDXWd4DWB44PaysLNgrX7UUr.a00;10;0;1;0;1;;1;3;00;Aufzaehlungspunkt;DE;können Chancen und Risiken der zunehmenden Durchdringung des Alltags durch Medien und Informatik beschreiben (z.B. Globalisierung, Automatisierung, veränderte Berufswelt, ungleiche Möglichkeiten zum Zugang zu Information und Technologie).
101LwpkZU69r2aGs9brY7XW6nnNr5mCmm.a00;10;0;1;0;2;;1;1;00;Aufzaehlungspunkt;DE;verstehen einfache Beiträge in verschiedenen Mediensprachen und können darüber sprechen (Text, Bild, alltägliches Symbol, Ton, Film).
